T2938	Mention 47140 47145	truth
T2939	Mention 47155 47156	i
T2940	Mention 47198 47201	you
T2941	Mention 47212 47224	lamplighters
T2942	Mention 47225 47226	i
T2943	Mention 47235 47239	risk
T2944	Mention 47258 47262	idea
T2945	Mention 47266 47269	our
T2946	Mention 47270 47276	planet
T2947	Mention 47280 47285	those
T2948	Mention 47302 47304	it
T2949	Mention 47305 47308	men
T2950	Mention 47329 47334	space
T2951	Mention 47342 47347	earth
T2952	Mention 47355 47366	two billion
T2953	Mention 47367 47373	people
T2954	Mention 47390 47395	earth
T2955	Mention 47458 47465	meeting
T2956	Mention 47466 47470	they
T2957	Mention 47491 47494	one
T2958	Mention 47502 47508	square
T2959	Mention 47509 47526	twenty miles long
T2960	Mention 47531 47548	twenty miles wide
T2961	Mention 47553 47561	humanity
T2962	Mention 47596 47609	pacific islet
T2963	Mention 47614 47622	grownups
T2964	Mention 47650 47653	you
T2965	Mention 47654 47658	they
T2966	Mention 47667 47677	themselves
T2967	Mention 47700 47705	space
T2968	Mention 47706 47710	they
T2969	Mention 47717 47727	themselves
T2970	Mention 47748 47755	baobabs
T2971	Mention 47766 47769	you
T2972	Mention 47784 47788	them
T2973	Mention 47799 47803	math
T2974	Mention 47766 47803	you should advise them to do the math
T2975	Mention 47804 47808	they
T2976	Mention 47815 47822	numbers
T2977	Mention 47827 47831	that
T2978	Mention 47844 47848	them
T2979	Mention 47866 47870	your
T2980	Mention 47871 47875	time
T2981	Mention 47884 47889	chore
T2982	Mention 47902 47907	point
T2983	Mention 47908 47911	you
T2984	Mention 47918 47920	me
T2985	Mention 47925 47938	little prince
T2986	Mention 47957 47962	earth
T2987	Mention 48000 48002	he
T2988	Mention 48037 48039	he
T2989	Mention 48058 48064	planet
T2990	Mention 48072 48089	moon colored coil
T2991	Mention 48105 48109	sand
T2992	Mention 48132 48145	little prince
T2993	Mention 48180 48185	snake
T2994	Mention 48194 48200	planet
T2995	Mention 48206 48207	i
T2996	Mention 48231 48244	little prince
T2997	Mention 48250 48255	earth
T2998	Mention 48259 48265	africa
T2999	Mention 48270 48275	snake
T3000	Mention 48303 48306	one
T3001	Mention 48300 48306	no one
T3002	Mention 48310 48315	earth
T3003	Mention 48316 48320	this
T3004	Mention 48328 48334	desert
T3005	Mention 48347 48350	one
T3006	Mention 48344 48350	no one
T3007	Mention 48358 48365	deserts
T3008	Mention 48370 48375	earth
T3009	Mention 48394 48399	snake
T3010	Mention 48404 48417	little prince
T3011	Mention 48432 48437	stone
T3012	Mention 48449 48452	his
T3013	Mention 48453 48457	eyes
T3014	Mention 48469 48472	sky
T3015	Mention 48473 48474	i
T3016	Mention 48482 48484	he
T3017	Mention 48497 48502	stars
T3018	Mention 48519 48529	each of us
T3019	Mention 48534 48541	one day
T3020	Mention 48538 48541	day
T3021	Mention 48547 48550	his
T3022	Mention 48569 48571	my
T3023	Mention 48572 48578	planet
T3024	Mention 48579 48581	it
T3025	Mention 48603 48605	us
T3026	Mention 48610 48612	it
T3027	Mention 48628 48630	it
T3028	Mention 48653 48658	snake
T3029	Mention 48676 48679	you
T3030	Mention 48685 48686	i
T3031	Mention 48709 48716	trouble
T3032	Mention 48724 48730	flower
T3033	Mention 48740 48753	little prince
T3034	Mention 48766 48771	snake
T3035	Mention 48776 48780	they
T3036	Mention 48807 48810	men
T3037	Mention 48821 48834	little prince
T3038	Mention 48869 48875	desert
T3039	Mention 48902 48905	men
T3040	Mention 48910 48915	snake
T3041	Mention 48925 48938	little prince
T3042	Mention 48948 48951	him
T3043	Mention 48956 48967	a long time
T3044	Mention 48963 48967	time
T3045	Mention 48968 48971	you
T3046	Mention 48984 48990	animal
T3047	Mention 48991 48993	he
T3048	Mention 49020 49026	finger
T3049	Mention 49031 49032	i
T3050	Mention 49059 49065	finger
T3051	Mention 49071 49075	king
T3052	Mention 49085 49090	snake
T3053	Mention 49095 49108	little prince
T3054	Mention 49116 49119	you
T3055	Mention 49142 49145	you
T3056	Mention 49168 49172	legs
T3057	Mention 49173 49176	you
T3058	Mention 49197 49198	i
T3059	Mention 49209 49212	you
T3060	Mention 49228 49232	ship
T3061	Mention 49242 49247	snake
T3062	Mention 49248 49250	he
T3063	Mention 49259 49266	himself
T3064	Mention 49278 49291	little prince
T3065	Mention 49294 49299	ankle
T3066	Mention 49307 49322	golden bracelet
T3067	Mention 49331 49332	i
T3068	Mention 49323 49338	whoever i touch
T3069	Mention 49339 49340	i
T3070	Mention 49346 49349	him
T3071	Mention 49362 49367	earth
T3072	Mention 49373 49378	which
T3073	Mention 49379 49381	he
T3074	Mention 49387 49389	he
T3075	Mention 49404 49407	you
T3076	Mention 49421 49424	you
T3077	Mention 49437 49441	star
T3078	Mention 49446 49459	little prince
T3079	Mention 49468 49473	reply
T3080	Mention 49474 49475	i
T3081	Mention 49491 49494	you
T3082	Mention 49511 49516	earth
T3083	Mention 49525 49532	granite
T3084	Mention 49533 49534	i
T3085	Mention 49544 49547	you
T3086	Mention 49551 49558	someday
T3087	Mention 49559 49562	you
T3088	Mention 49587 49591	your
T3089	Mention 49592 49598	planet
T3090	Mention 49599 49600	i
T3091	Mention 49605 49606	i
T3092	Mention 49637 49650	little prince
T3093	Mention 49662 49665	you
T3094	Mention 49682 49689	riddles
T3095	Mention 49690 49691	i
T3096	Mention 49698 49702	them
T3097	Mention 49716 49721	snake
T3098	Mention 49726 49730	they
T3099	Mention 49747 49760	little prince
T3100	Mention 49773 49779	desert
T3101	Mention 49798 49801	one
T3102	Mention 49802 49808	flower
T3103	Mention 49811 49817	flower
T3104	Mention 49823 49828	three
T3105	Mention 49829 49835	petals
T3106	Mention 49850 49856	flower
T3107	Mention 49870 49876	no one
T3108	Mention 49873 49876	one
T3109	Mention 49899 49912	little prince
T3110	Mention 49935 49941	flower
T3111	Mention 49956 49959	men
T3112	Mention 49970 49983	little prince
T3113	Mention 49997 50003	flower
T3114	Mention 50020 50027	caravan
T3115	Mention 50036 50039	men
T3116	Mention 50040 50041	i
T3117	Mention 50061 50064	six
T3118	Mention 50068 50073	seven
T3119	Mention 50077 50081	them
T3120	Mention 50082 50083	i
T3121	Mention 50088 50092	them
T3122	Mention 50093 50098	years
T3123	Mention 50107 50110	you
T3124	Mention 50136 50140	them
T3125	Mention 50141 50145	they
T3126	Mention 50156 50170	here and there
T3127	Mention 50178 50182	wind
T3128	Mention 50183 50187	they
T3129	Mention 50193 50198	roots
T3130	Mention 50208 50214	things
T3131	Mention 50234 50238	them
T3132	Mention 50256 50269	little prince
T3133	Mention 50287 50293	flower
T3134	Mention 50298 50311	little prince
T3135	Mention 50322 50335	high mountain
T3136	Mention 50345 50354	mountains
T3137	Mention 50355 50357	he
T3138	Mention 50382 50387	three
T3139	Mention 50388 50397	volcanoes
T3140	Mention 50414 50417	his
T3141	Mention 50418 50423	knees
T3142	Mention 50428 50430	he
T3143	Mention 50440 50455	extinct volcano
T3144	Mention 50461 50470	footstool
T3145	Mention 50478 50486	mountain
T3146	Mention 50503 50506	one
T3147	Mention 50507 50509	he
T3148	Mention 50518 50525	himself
T3149	Mention 50526 50527	i
T3150	Mention 50559 50565	planet
T3151	Mention 50590 50596	people
T3152	Mention 50601 50603	he
T3153	Mention 50608 50615	nothing
T3154	Mention 50626 50633	needles
T3155	Mention 50637 50641	rock
T3156	Mention 50655 50657	he
T3157	Mention 50727 50731	echo
T3158	Mention 50740 50743	you
T3159	Mention 50753 50766	little prince
T3160	Mention 50775 50778	you
T3161	Mention 50787 50790	you
T3162	Mention 50799 50802	you
T3163	Mention 50816 50820	echo
T3164	Mention 50824 50826	my
T3165	Mention 50827 50834	friends
T3166	Mention 50835 50836	i
T3167	Mention 50850 50852	he
T3168	Mention 50858 50859	i
T3169	Mention 50906 50910	echo
T3170	Mention 50924 50930	planet
T3171	Mention 50931 50933	he
T3172	Mention 50942 50944	it
T3173	Mention 50994 51000	people
T3174	Mention 51009 51020	imagination
T3175	Mention 51021 51025	they
T3176	Mention 51042 51045	you
T3177	Mention 51053 51057	them
T3178	Mention 51061 51063	my
T3179	Mention 51064 51070	planet
T3180	Mention 51071 51072	i
T3181	Mention 51079 51085	flower
T3182	Mention 51086 51089	she
T3183	Mention 51145 51158	little prince
T3184	Mention 51177 51188	a long time
T3185	Mention 51184 51188	time
T3186	Mention 51201 51206	sands
T3187	Mention 51207 51212	rocks
T3188	Mention 51217 51221	snow
T3189	Mention 51244 51248	road
T3190	Mention 51257 51262	roads
T3191	Mention 51275 51284	dwellings
T3192	Mention 51288 51291	men
T3193	Mention 51305 51307	he
T3194	Mention 51313 51315	it
T3195	Mention 51322 51328	garden
T3196	Mention 51340 51345	roses
T3197	Mention 51368 51373	roses
T3198	Mention 51417 51430	little prince
T3199	Mention 51440 51444	them
T3200	Mention 51445 51449	they
T3201	Mention 51471 51474	his
T3202	Mention 51475 51481	flower
T3203	Mention 51490 51493	you
T3204	Mention 51494 51496	he
T3205	Mention 51503 51507	them
T3206	Mention 51516 51518	we
T3207	Mention 51523 51528	roses
T3208	Mention 51533 51538	roses
T3209	Mention 51544 51546	we
T3210	Mention 51551 51556	roses
T3211	Mention 51557 51559	we
T3212	Mention 51564 51569	roses
T3213	Mention 51570 51572	we
T3214	Mention 51577 51582	roses
T3215	Mention 51595 51608	little prince
T3216	Mention 51613 51615	he
T3217	Mention 51643 51646	his
T3218	Mention 51647 51653	flower
T3219	Mention 51663 51666	him
T3220	Mention 51672 51675	she
T3221	Mention 51689 51692	one
T3222	Mention 51696 51699	her
T3223	Mention 51700 51704	kind
T3224	Mention 51712 51720	universe
T3225	Mention 51725 51729	here
T3226	Mention 51735 51748	five thousand
T3227	Mention 51752 51756	them
T3228	Mention 51770 51773	one
T3229	Mention 51781 51787	garden
T3230	Mention 51725 51787	here were five thousand of them all alike in one single garden
T3231	Mention 51788 51791	she
T3232	Mention 51812 51814	he
T3233	Mention 51823 51830	himself
T3234	Mention 51834 51837	she
T3235	Mention 51842 51846	this
T3236	Mention 51847 51850	she
T3237	Mention 51922 51923	i
T3238	Mention 51955 51958	her
T3239	Mention 51967 51971	life
T3240	Mention 51982 51988	myself
T3241	Mention 52005 52006	i
T3242	Mention 52015 52018	she
T3243	Mention 52038 52045	herself
T3244	Mention 52058 52060	he
T3245	Mention 52069 52076	himself
T3246	Mention 52077 52078	i
T3247	Mention 52087 52088	i
T3248	Mention 52105 52111	flower
T3249	Mention 52121 52124	one
T3250	Mention 52130 52134	kind
T3251	Mention 52143 52144	i
T3252	Mention 52162 52166	rose
T3253	Mention 52176 52178	my
T3254	Mention 52179 52184	three
T3255	Mention 52185 52194	volcanoes
T3256	Mention 52211 52213	my
T3257	Mention 52214 52219	knees
T3258	Mention 52220 52223	one
T3259	Mention 52276 52278	me
T3260	Mention 52286 52298	great prince
T3261	Mention 52316 52321	grass
T3262	Mention 52322 52324	he
T3263	Mention 52361 52364	fox
T3264	Mention 52396 52399	fox
T3265	Mention 52427 52440	little prince
T3266	Mention 52481 52488	nothing
T3267	Mention 52489 52490	i
T3268	Mention 52500 52504	here
T3269	Mention 52509 52514	voice
T3270	Mention 52530 52540	apple tree
T3271	Mention 52549 52552	you
T3272	Mention 52563 52576	little prince
T3273	Mention 52577 52580	you
T3274	Mention 52597 52598	i
T3275	Mention 52604 52607	fox
T3276	Mention 52612 52615	fox
T3277	Mention 52640 52642	me
T3278	Mention 52656 52669	little prince
T3279	Mention 52670 52671	i
T3280	Mention 52686 52687	i
T3281	Mention 52706 52709	you
T3282	Mention 52719 52722	fox
T3283	Mention 52723 52724	i
T3284	Mention 52741 52742	i
T3285	Mention 52761 52774	little prince
T3286	Mention 52790 52797	thought
T3287	Mention 52798 52800	he
T3288	Mention 52817 52821	that
T3289	Mention 52827 52831	tame
T3290	Mention 52832 52835	you
T3291	Mention 52849 52853	here
T3292	Mention 52863 52866	fox
T3293	Mention 52883 52886	you
T3294	Mention 52903 52904	i
T3295	Mention 52920 52923	men
T3296	Mention 52933 52946	little prince
T3297	Mention 52957 52961	tame
T3298	Mention 52967 52970	men
T3299	Mention 52980 52983	fox
T3300	Mention 52984 52988	they
T3301	Mention 52994 52998	guns
T3302	Mention 53003 53007	they
T3303	Mention 52984 53012	they have guns and they hunt
T3304	Mention 53013 53015	it
T3305	Mention 53035 53039	they
T3306	Mention 53051 53059	chickens
T3307	Mention 53035 53059	they also raise chickens
T3308	Mention 53060 53062	it
T3309	Mention 53066 53071	their
T3310	Mention 53090 53093	you
T3311	Mention 53106 53114	chickens
T3312	Mention 53127 53140	little prince
T3313	Mention 53141 53142	i
T3314	Mention 53158 53165	friends
T3315	Mention 53176 53180	tame
T3316	Mention 53186 53188	it
T3317	Mention 53192 53229	something that is too often forgotten
T3318	Mention 53239 53242	fox
T3319	Mention 53243 53245	it
T3320	Mention 53265 53270	bonds
T3321	Mention 53284 53289	bonds
T3322	Mention 53271 53289	to establish bonds
T3323	Mention 53290 53294	that
T3324	Mention 53313 53316	fox
T3325	Mention 53320 53322	me
T3326	Mention 53323 53326	you
T3327	Mention 53344 53354	little boy
T3328	Mention 53365 53383	a hundred thousand
T3329	Mention 53390 53401	little boys
T3330	Mention 53406 53407	i
T3331	Mention 53420 53423	you
T3332	Mention 53428 53431	you
T3333	Mention 53444 53446	me
T3334	Mention 53457 53460	you
T3335	Mention 53461 53462	i
T3336	Mention 53473 53476	fox
T3337	Mention 53487 53505	a hundred thousand
T3338	Mention 53512 53517	foxes
T3339	Mention 53525 53528	you
T3340	Mention 53534 53536	me
T3341	Mention 53537 53539	we
T3342	Mention 53550 53560	each other
T3343	Mention 53564 53566	me
T3344	Mention 53567 53570	you
T3345	Mention 53593 53605	entire world
T3346	Mention 53609 53612	you
T3347	Mention 53613 53614	i
T3348	Mention 53637 53649	entire world
T3349	Mention 53650 53651	i
T3350	Mention 53688 53701	little prince
T3351	Mention 53713 53719	flower
T3352	Mention 53720 53721	i
T3353	Mention 53728 53731	she
T3354	Mention 53742 53744	me
T3355	Mention 53728 53744	she has tamed me
T3356	Mention 53745 53747	it
T3357	Mention 53769 53772	fox
T3358	Mention 53776 53781	earth
T3359	Mention 53782 53785	you
T3360	Mention 53790 53809	all kinds of things
T3361	Mention 53817 53820	she
T3362	Mention 53831 53836	earth
T3363	Mention 53846 53859	little prince
T3364	Mention 53864 53867	fox
T3365	Mention 53901 53907	planet
T3366	Mention 53922 53929	hunters
T3367	Mention 53938 53944	planet
T3368	Mention 53912 53947	are there hunters on that planet no
T3369	Mention 53948 53952	that
T3370	Mention 53972 53980	chickens
T3371	Mention 53984 53991	nothing
T3372	Mention 54014 54017	fox
T3373	Mention 54026 54029	fox
T3374	Mention 54043 54046	his
T3375	Mention 54047 54051	idea
T3376	Mention 54052 54054	my
T3377	Mention 54055 54059	life
T3378	Mention 54079 54080	i
T3379	Mention 54086 54094	chickens
T3380	Mention 54095 54098	men
T3381	Mention 54104 54106	me
T3382	Mention 54115 54123	chickens
T3383	Mention 54147 54150	men
T3384	Mention 54165 54166	i
T3385	Mention 54190 54193	you
T3386	Mention 54199 54201	me
T3387	Mention 54222 54230	sunlight
T3388	Mention 54236 54238	my
T3389	Mention 54239 54243	life
T3390	Mention 54244 54245	i
T3391	Mention 54267 54272	sound
T3392	Mention 54276 54285	footsteps
T3393	Mention 54309 54318	footsteps
T3394	Mention 54324 54326	me
T3395	Mention 54341 54352	underground
T3396	Mention 54353 54358	yours
T3397	Mention 54370 54372	me
T3398	Mention 54380 54382	my
T3399	Mention 54383 54389	burrow
T3400	Mention 54395 54400	music
T3401	Mention 54415 54418	you
T3402	Mention 54427 54432	wheat
T3403	Mention 54427 54439	wheat fields
T3404	Mention 54445 54450	there
T3405	Mention 54451 54452	i
T3406	Mention 54464 54469	bread
T3407	Mention 54470 54475	wheat
T3408	Mention 54485 54488	use
T3409	Mention 54492 54494	me
T3410	Mention 54499 54504	wheat
T3411	Mention 54499 54511	wheat fields
T3412	Mention 54517 54524	nothing
T3413	Mention 54528 54530	me
T3414	Mention 54499 54530	wheat fields mean nothing to me
T3415	Mention 54535 54539	that
T3416	Mention 54551 54555	your
T3417	Mention 54556 54560	hair
T3418	Mention 54568 54573	color
T3419	Mention 54577 54581	gold
T3420	Mention 54611 54614	you
T3421	Mention 54626 54628	me
T3422	Mention 54633 54638	wheat
T3423	Mention 54667 54669	me
T3424	Mention 54673 54676	you
T3425	Mention 54681 54682	i
T3426	Mention 54697 54702	sound
T3427	Mention 54710 54714	wind
T3428	Mention 54735 54740	wheat
T3429	Mention 54745 54748	fox
T3430	Mention 54778 54791	little prince
T3431	Mention 54803 54807	time
T3432	Mention 54796 54807	a long time
T3433	Mention 54820 54822	me
T3434	Mention 54823 54825	he
T3435	Mention 54831 54832	i
T3436	Mention 54852 54865	little prince
T3437	Mention 54878 54879	i
T3438	Mention 54897 54901	time
T3439	Mention 54902 54903	i
T3440	Mention 54909 54916	friends
T3441	Mention 54938 54944	things
T3442	Mention 54959 54962	one
T3443	Mention 54984 54990	things
T3444	Mention 54996 54999	one
T3445	Mention 55015 55018	fox
T3446	Mention 55019 55022	men
T3447	Mention 55042 55046	time
T3448	Mention 55071 55075	they
T3449	Mention 55080 55086	things
T3450	Mention 55105 55110	shops
T3451	Mention 55136 55141	shops
T3452	Mention 55152 55159	friends
T3453	Mention 55160 55163	men
T3454	Mention 55183 55190	friends
T3455	Mention 55194 55197	you
T3456	Mention 55205 55211	friend
T3457	Mention 55217 55219	me
T3458	Mention 55232 55233	i
T3459	Mention 55247 55260	little prince
T3460	Mention 55261 55264	you
T3461	Mention 55301 55304	fox
T3462	Mention 55311 55314	you
T3463	Mention 55338 55341	way
T3464	Mention 55352 55354	me
T3465	Mention 55311 55354	you will sit down a little way away from me
T3466	Mention 55360 55364	this
T3467	Mention 55372 55377	grass
T3468	Mention 55378 55379	i
T3469	Mention 55391 55394	you
T3470	Mention 55406 55412	corner
T3471	Mention 55416 55418	my
T3472	Mention 55419 55422	eye
T3473	Mention 55427 55430	you
T3474	Mention 55453 55458	words
T3475	Mention 55475 55492	misunderstandings
T3476	Mention 55497 55506	every day
T3477	Mention 55503 55506	day
T3478	Mention 55507 55510	you
T3479	Mention 55547 55559	the next day
T3480	Mention 55556 55559	day
T3481	Mention 55564 55577	little prince
T3482	Mention 55639 55643	time
T3483	Mention 55630 55650	the same time of day
T3484	Mention 55647 55650	day
T3485	Mention 55660 55663	fox
T3486	Mention 55667 55670	you
T3487	Mention 55691 55703	four o clock
T3488	Mention 55711 55720	afternoon
T3489	Mention 55726 55739	three o clock
T3490	Mention 55740 55741	i
T3491	Mention 55775 55779	time
T3492	Mention 55791 55792	i
T3493	Mention 55835 55847	four o clock
T3494	Mention 55848 55849	i
T3495	Mention 55894 55895	i
T3496	Mention 55920 55938	price of happiness
T3497	Mention 55946 55949	you
T3498	Mention 55967 55971	time
T3499	Mention 55972 55973	i
T3500	Mention 55999 56003	time
T3501	Mention 56004 56006	my
T3502	Mention 56007 56012	heart
T3503	Mention 56038 56041	you
T3504	Mention 56042 56044	we
T3505	Mention 56062 56067	rites
T3506	Mention 56078 56082	rite
T3507	Mention 56093 56106	little prince
T3508	Mention 56107 56111	they
T3509	Mention 56121 56150	something too often forgotten
T3510	Mention 56160 56163	fox
T3511	Mention 56164 56168	they
T3512	Mention 56187 56190	day
T3513	Mention 56206 56216	other days
T3514	Mention 56212 56216	days
T3515	Mention 56217 56225	one hour
T3516	Mention 56241 56252	other hours
T3517	Mention 56264 56268	rite
T3518	Mention 56287 56289	my
T3519	Mention 56290 56297	hunters
T3520	Mention 56301 56310	thursdays
T3521	Mention 56311 56315	they
T3522	Mention 56331 56336	girls
T3523	Mention 56355 56363	thursday
T3524	Mention 56379 56382	day
T3525	Mention 56383 56384	i
T3526	Mention 56398 56402	walk
T3527	Mention 56417 56426	vineyards
T3528	Mention 56434 56441	hunters
T3529	Mention 56461 56464	day
T3530	Mention 56473 56477	days
T3531	Mention 56497 56498	i
T3532	Mention 56518 56522	rest
T3533	Mention 56530 56543	little prince
T3534	Mention 56554 56557	fox
T3535	Mention 56567 56584	the time to leave
T3536	Mention 56607 56610	fox
T3537	Mention 56611 56612	i
T3538	Mention 56611 56621	i will cry
T3539	Mention 56622 56624	it
T3540	Mention 56628 56632	your
T3541	Mention 56633 56638	fault
T3542	Mention 56648 56661	little prince
T3543	Mention 56662 56663	i
T3544	Mention 56677 56680	you
T3545	Mention 56685 56689	harm
T3546	Mention 56694 56697	you
T3547	Mention 56705 56707	me
T3548	Mention 56716 56719	you
T3549	Mention 56720 56721	i
T3550	Mention 56736 56739	fox
T3551	Mention 56744 56747	you
T3552	Mention 56774 56787	little prince
T3553	Mention 56788 56789	i
T3554	Mention 56804 56807	fox
T3555	Mention 56811 56819	all this
T3556	Mention 56829 56832	you
T3557	Mention 56836 56840	good
T3558	Mention 56848 56850	it
T3559	Mention 56860 56862	me
T3560	Mention 56863 56867	good
T3561	Mention 56877 56880	fox
T3562	Mention 56896 56901	color
T3563	Mention 56909 56914	wheat
T3564	Mention 56924 56926	he
T3565	Mention 56948 56953	roses
T3566	Mention 56960 56963	you
T3567	Mention 56985 56990	yours
T3568	Mention 57008 57020	entire world
T3569	Mention 57054 57056	me
T3570	Mention 57061 57062	i
T3571	Mention 57073 57076	you
T3572	Mention 57079 57086	present
T3573	Mention 57092 57098	secret
T3574	Mention 57103 57116	little prince
T3575	Mention 57138 57143	roses
T3576	Mention 57150 57153	you
T3577	Mention 57167 57169	my
T3578	Mention 57170 57174	rose
T3579	Mention 57182 57185	you
T3580	Mention 57190 57197	nothing
T3581	Mention 57202 57204	he
T3582	Mention 57210 57214	them
T3583	Mention 57218 57221	one
T3584	Mention 57215 57221	no one
T3585	Mention 57232 57235	you
T3586	Mention 57240 57243	you
T3587	Mention 57266 57269	you
T3588	Mention 57279 57281	my
T3589	Mention 57282 57285	fox
T3590	Mention 57297 57299	he
T3591	Mention 57311 57314	fox
T3592	Mention 57325 57343	a hundred thousand
T3593	Mention 57344 57350	others
T3594	Mention 57355 57356	i
T3595	Mention 57367 57370	him
T3596	Mention 57371 57373	my
T3597	Mention 57374 57380	friend
T3598	Mention 57389 57391	he
T3599	Mention 57409 57421	entire world
T3600	Mention 57430 57435	roses
T3601	Mention 57458 57461	you
T3602	Mention 57480 57483	you
T3603	Mention 57494 57496	he
T3604	Mention 57505 57508	one
T3605	Mention 57527 57530	you
T3606	Mention 57544 57562	ordinary passer by
T3607	Mention 57580 57582	my
T3608	Mention 57583 57587	rose
T3609	Mention 57605 57608	you
T3610	Mention 57613 57616	she
T3611	Mention 57653 57656	you
T3612	Mention 57671 57674	her
T3613	Mention 57680 57681	i
T3614	Mention 57704 57707	her
T3615	Mention 57713 57714	i
T3616	Mention 57729 57739	glass dome
T3617	Mention 57754 57757	her
T3618	Mention 57763 57764	i
T3619	Mention 57786 57792	screen
T3620	Mention 57811 57814	her
T3621	Mention 57820 57821	i
T3622	Mention 57833 57845	caterpillars
T3623	Mention 57853 57856	two
T3624	Mention 57860 57865	three
T3625	Mention 57876 57887	butterflies
T3626	Mention 57902 57905	her
T3627	Mention 57911 57912	i
T3628	Mention 57965 57968	she
T3629	Mention 57974 57981	nothing
T3630	Mention 57990 57993	she
T3631	Mention 57997 57999	my
T3632	Mention 58000 58004	rose
T3633	Mention 58009 58011	he
T3634	Mention 58029 58032	fox
T3635	Mention 58041 58043	he
T3636	Mention 58066 58069	fox
T3637	Mention 58078 58080	my
T3638	Mention 58081 58087	secret
T3639	Mention 58088 58090	it
T3640	Mention 58106 58109	one
T3641	Mention 58137 58142	heart
T3642	Mention 58143 58160	what is essential
T3643	Mention 58181 58184	eye
T3644	Mention 58185 58202	what is essential
T3645	Mention 58223 58226	eye
T3646	Mention 58240 58253	little prince
T3647	Mention 58282 58286	time
T3648	Mention 58287 58290	you
T3649	Mention 58306 58310	your
T3650	Mention 58311 58315	rose
T3651	Mention 58327 58331	your
T3652	Mention 58332 58336	rose
T3653	Mention 58360 58364	time
T3654	Mention 58370 58371	i
T3655	Mention 58387 58389	my
T3656	Mention 58390 58394	rose
T3657	Mention 58404 58417	little prince
T3658	Mention 58440 58443	men
T3659	Mention 58464 58469	truth
T3660	Mention 58479 58482	fox
T3661	Mention 58487 58490	you
T3662	Mention 58507 58509	it
T3663	Mention 58510 58513	you
T3664	Mention 58545 58549	that
T3665	Mention 58556 58559	you
T3666	Mention 58550 58570	which you have tamed
T3667	Mention 58571 58574	you
T3668	Mention 58595 58599	your
T3669	Mention 58600 58604	rose
T3670	Mention 58605 58606	i
T3671	Mention 58626 58628	my
T3672	Mention 58629 58633	rose
T3673	Mention 58647 58660	little prince
T3674	Mention 58701 58714	little prince
T3675	Mention 58737 58754	railway switchman
T3676	Mention 58763 58766	you
T3677	Mention 58779 58792	little prince
T3678	Mention 58799 58800	i
T3679	Mention 58806 58815	travelers
T3680	Mention 58819 58824	packs
T3681	Mention 58828 58838	a thousand
T3682	Mention 58848 58857	switchman
T3683	Mention 58858 58859	i
T3684	Mention 58873 58879	trains
T3685	Mention 58891 58895	them
T3686	Mention 58913 58918	right
T3687	Mention 58936 58940	left
T3688	Mention 58963 58976	express train
T3689	Mention 58991 58998	thunder
T3690	Mention 59009 59018	switchman
T3691	Mention 59021 59026	cabin
T3692	Mention 59027 59031	they
T3693	Mention 59048 59053	hurry
T3694	Mention 59063 59076	little prince
T3695	Mention 59085 59087	it
T3696	Mention 59093 59097	they
T3697	Mention 59093 59113	they are looking for
T3698	Mention 59127 59146	locomotive engineer
T3699	Mention 59153 59157	that
T3700	Mention 59167 59176	switchman
T3701	Mention 59202 59209	express
T3702	Mention 59239 59248	direction
T3703	Mention 59253 59257	they
T3704	Mention 59281 59294	little prince
T3705	Mention 59295 59300	these
T3706	Mention 59318 59322	ones
T3707	Mention 59332 59341	switchman
T3708	Mention 59342 59344	it
T3709	Mention 59351 59359	exchange
T3710	Mention 59369 59373	they
T3711	Mention 59386 59390	they
T3712	Mention 59399 59402	one
T3713	Mention 59396 59402	no one
T3714	Mention 59423 59427	they
T3715	Mention 59441 59450	switchman
T3716	Mention 59475 59482	express
T3717	Mention 59500 59504	they
T3718	Mention 59523 59538	first travelers
T3719	Mention 59529 59538	travelers
T3720	Mention 59549 59562	little prince
T3721	Mention 59563 59567	they
T3722	Mention 59615 59624	switchman
T3723	Mention 59625 59629	they
T3724	Mention 59644 59649	there
T3725	Mention 59660 59664	they
T3726	Mention 59686 59694	children
T3727	Mention 59709 59714	their
T3728	Mention 59715 59720	noses
T3729	Mention 59736 59743	windows
T3730	Mention 59753 59761	children
T3731	Mention 59772 59776	they
T3732	Mention 59796 59809	little prince
T3733	Mention 59810 59814	they
T3734	Mention 59821 59826	their
T3735	Mention 59827 59831	time
T3736	Mention 59839 59847	rag doll
T3737	Mention 59852 59854	it
T3738	Mention 59881 59885	them
T3739	Mention 59893 59900	someone
T3740	Mention 59907 59909	it
T3741	Mention 59920 59924	them
T3742	Mention 59925 59929	they
T3743	Mention 59934 59938	they
T3744	Mention 59958 59967	switchman
T3745	Mention 59990 60003	little prince
T3746	Mention 60026 60034	merchant
T3747	Mention 60035 60039	this
T3748	Mention 60046 60054	merchant
T3749	Mention 60064 60069	pills
T3750	Mention 60102 60108	thirst
T3751	Mention 60109 60112	you
T3752	Mention 60124 60127	one
T3753	Mention 60128 60132	pill
T3754	Mention 60135 60139	week
T3755	Mention 60144 60147	you
T3756	Mention 60167 60171	need
T3757	Mention 60198 60201	you
T3758	Mention 60210 60215	those
T3759	Mention 60226 60239	little prince
T3760	Mention 60240 60242	it
T3761	Mention 60252 60256	time
T3762	Mention 60252 60262	time saver
T3763	Mention 60272 60280	merchant
T3764	Mention 60281 60288	experts
T3765	Mention 60299 60311	calculations
T3766	Mention 60312 60315	you
